Value,Id
34.28403302444902,547
27.316236700406485,548
33.84071754104146,549
38.19266638178906,550
20.05405132809926,551
26.69274277585032,552
28.063807743174202,553
31.730694687376808,554
24.576806214984803,555
28.481466637430433,556
27.35566038390334,557
29.389844309667655,558
34.61418309711835,559
35.101195767146855,560
28.707556037553296,561
32.83440596767917,562
35.62066619277901,563
27.246071603981896,564
23.80154881051488,565
30.726400083453616,566
27.099136138258547,567
35.51309388008515,568
34.51992521240753,569
24.73900721221647,570
32.69423646670104,571
29.681838973109336,572
33.38779404999845,573
29.57506615645162,574
32.942366337002056,575
26.725476388168154,576
35.645323100253236,577
27.948398685079795,578
34.65923339076905,579
22.389143431562086,580
28.52348283950781,581
36.799399033104464,582
30.49346806834119,583
24.351978404299587,584
35.42725489386461,585
33.804184349084046,586
31.424501603091564,587
32.44137452206037,588
31.865216319945187,589
23.2079237030936,590
27.526318244230826,591
32.719446428727665,592
31.357308524097512,593
34.107641154572995,594
30.175783991319527,595
32.10838081954071,596
32.69442205752946,597
31.26590221690873,598
26.79242203236837,599
33.62875995638724,600
28.642271769319876,601
25.928959332155465,602
26.00318240798491,603
31.571622186424893,604
25.26236250369192,605
28.095459582947154,606
31.28314308297233,607
29.115248053958098,608
30.29225486251837,609
33.628781425088576,610
29.36754626782246,611
22.65211117600775,612
32.13633550328936,613
27.767736904395022,614
28.894713136981142,615
32.16178778927147,616
33.69971047073387,617
32.73493317089163,618
30.750682663100868,619
30.580373565966582,620
27.839766110793086,621
29.47367929713519,622
31.011635325406502,623
28.775046885760766,624
28.399497175249397,625
28.677815737912333,626
29.25080811999469,627
32.675466410603725,628
27.102074488417585,629
32.36401291427867,630
32.90627185680264,631
23.933921623581703,632
30.127596507270724,633
34.73037290094988,634
35.480606609711266,635
27.732125881379783,636
27.15933996903055,637
29.103785585533267,638
33.95255368383568,639
27.92427607444633,640
36.794198526403925,641
32.91668467272204,642
30.719398059482252,643
33.83389615557403,644
26.854539258535326,645
33.54623029357919,646
37.514858122520494,647
28.835343103247084,648
31.624968379323672,649
28.59236193304781,650
32.84334215482091,651
30.84829302797655,652
20.470034582364896,653
34.76656901417346,654
26.74286077151335,655
30.213641189784546,656
29.904631716008517,657
28.309706511633962,658
31.144571559476702,659
25.39890269087387,660
26.904872014660256,661
27.570440818207548,662
35.303391083765135,663
25.26541756746403,664
34.7632281629331,665
27.38964952713325,666
35.293250653513205,667
28.353405581901413,668
32.012891295710894,669
26.19401711845173,670
27.935099966657372,671
27.81031890034283,672
29.451857706439448,673
28.992763306963898,674
27.903963389916328,675
28.44539164104788,676
29.890915163771798,677
25.069501905471753,678
27.37491324252592,679
33.74480842793823,680
35.36597437211597,681
28.01668851525342,682
29.977669028560552,683
31.22426734547455,684
28.596463983720874,685
29.34288415115305,686
30.308235494828217,687
30.81670421042476,688
29.767551747421997,689
31.22721025398635,690
31.45215936568376,691
28.365283464060816,692
34.87364616535362,693
33.30271882066333,694
29.356894665509365,695
25.670086373629537,696
27.828031386529176,697
27.294242026934267,698
32.97785778787609,699
26.829528179070753,700
34.57575607996175,701
29.882447685212703,702
28.613781721498157,703
30.120634608225277,704
27.43424470793061,705
28.045874793466957,706
21.66924496424064,707
27.54552996272496,708
32.38153243155294,709
30.04819616804577,710
36.0664631586002,711
30.75420275836054,712
30.002668080874763,713
31.553716797621778,714
32.46251609981725,715
35.03650522336182,716
33.46769825763425,717
31.090847550914535,718
28.489719243929027,719
25.687538156272755,720
32.45864016527725,721
34.32460592905383,722
38.25874884048461,723
28.713184487712567,724
32.72656520972891,725
43.920685041222725,726
36.75595858640556,727
25.45385812814975,728
28.95856490423023,729
30.88037847241273,730
32.41461487169518,731
24.26952621106765,732
31.18167696461084,733
31.51090511051639,734
27.136954478678685,735
31.759794508927545,736
35.116079625568005,737
26.68164099130753,738
31.914956978557495,739
34.1197504854843,740
26.853435222660796,741
30.908907513208742,742
30.56161179999839,743
28.32386506091629,744
27.644506772140634,745
39.35641792514459,746
36.19487051500254,747
28.915692214201187,748
31.50351663166736,749
30.11716547755856,750
36.905585326075105,751
27.369996107778768,752
36.94719534739839,753
27.085491255951837,754
30.214176785326828,755
28.79802811620108,756
34.6253891622103,757
29.427891279849533,758
29.087490824198028,759
29.740960141882937,760
22.85908839222953,761
29.853199645709225,762
31.37967540576689,763
26.24768581175553,764
28.127926219447136,765
30.15248380000924,766
29.36094935504697,767
27.399222814261076,768
31.21315893961023,769
31.891925448631483,770
28.42227106124623,771
25.95813209621032,772
33.14988324345293,773
36.14004349653808,774
33.656279260344455,775
30.29462903913454,776
26.43485328460462,777
30.330412318588518,778
43.816722337431585,779
28.972639102552144,780
30.693731671779936,781
25.882023574378344,782
33.053636299442175,783
30.190046182687762,784
27.574431452889627,785
33.483253096274666,786
38.803924206535264,787
27.037883934265174,788
33.206894936429336,789
25.805143996805725,790
19.689137891721327,791
26.937047881317987,792
29.077381754019356,793
34.78129034430236,794
30.933163796315768,795
31.510369406663138,796
28.68136008612538,797
31.776914052229934,798
29.54838988853559,799
26.385797949610033,800
27.895639090705597,801
33.79918411325854,802
28.15561273631466,803
24.507885156350053,804
38.36894877443744,805
28.992327546609335,806
27.117640774807537,807
28.62704620435195,808
38.06460172273161,809
31.893171101929624,810
32.68011171736127,811
32.69364197001469,812
29.2559435353189,813
28.99601183366421,814
35.56115686063097,815
32.67967836305681,816
29.1048845504734,817
33.221160667211024,818
32.54771346604039,819
27.305504373751543,820
30.198316645749884,821
31.48810360858596,822
27.10443096319731,823
24.865130216211526,824
32.3403244856358,825
36.51349658318371,826
31.27837099150711,827
30.92018994828328,828
39.51480413636106,829
39.77765524499785,830
24.764436092839144,831
32.063553366333146,832
30.46991182710118,833
31.745452114458203,834
25.04554396616773,835
27.074953736820603,836
29.408127574895992,837
32.75177011708647,838
24.336695872645926,839
33.44888231310299,840
29.15083643767815,841
31.121491814027923,842
28.839643098663707,843
30.732989096822525,844
26.44924524077749,845
32.46211181810634,846
28.20026989576952,847
25.715653188866547,848
34.93509759783995,849
27.63564730332341,850
31.461226970047715,851
26.02730772174839,852
33.00977067861802,853
32.65041530062008,854
33.41465610532313,855
30.914580329196717,856
33.67209765150638,857
30.18271971840877,858
24.940149042568823,859
37.084950433146346,860
33.49845628949758,861
31.029541893969373,862
32.25230022384663,863
38.3947227774716,864
26.7949976654547,865
35.744803855334105,866
28.657324460905965,867
25.91994098034251,868
29.371857123681657,869
35.42167018198302,870
29.34552317143873,871
28.75712728891755,872
28.202179524411335,873
26.063544697748668,874
30.30012674786537,875
27.6661594626883,876
32.38863442555014,877
31.730026919830717,878
29.120794045765013,879
28.188183601469273,880
35.03001182537796,881
32.050478039416966,882
29.926880368845083,883
24.470576426775846,884
27.223973969102758,885
31.894644840304423,886
29.937402484399158,887
26.505946009871007,888
30.2754743156997,889
25.269495266583636,890
29.844502939679764,891
31.99183115611987,892
27.610802567634202,893
28.849541405958032,894
31.83694738892791,895
28.51211576610906,896
35.7661007337721,897
27.035857268256276,898
31.534704528229426,899
28.155525021180274,900
25.890919737968694,901
32.39613378915482,902
29.25453986874187,903
31.412749456557385,904
28.98307002598065,905
25.767785836930326,906
28.607322376350197,907
33.35209082045412,908
33.5525603090729,909
36.91808589373856,910
26.389514110856375,911
29.144161106220544,912
38.19380390480816,913
32.747104939001936,914
28.726800034811504,915
31.172431253241378,916
32.603155693371534,917
35.93078697833498,918
40.80914471474601,919
32.56186196242801,920
31.447311451556224,921
26.087149000981906,922
28.88921818615014,923
39.827031177646155,924
28.78342924548196,925
30.826530657459116,926
34.133735453042846,927
34.53903782917741,928
31.896909129579754,929
28.47965358179922,930
32.33929208890601,931
35.67850995640643,932
30.573411920600762,933
31.48037205339042,934
24.56757263614685,935
26.789078164588407,936
25.73280822216109,937
35.62501224008367,938
30.23324377613133,939
27.46728729085919,940
27.936128280263535,941
35.78281215457756,942
27.832765546303754,943
28.40942880056759,944
30.623797681700378,945
31.090013771106896,946
36.1649252908448,947
36.94525612641411,948
33.05129017818389,949
29.406347687875012,950
32.05831019565796,951
31.327813636466175,952
30.08804420155587,953
27.148798281088474,954
32.86032349370693,955
39.16606624733869,956
26.686050873075246,957
37.60199289015603,958
29.666854180376475,959
29.367197690526773,960
31.99039038218769,961
26.43398896095802,962
39.530932066614675,963
28.898994293502525,964
28.55289981819613,965
29.93492542834438,966
35.78678720861107,967
29.451958022330214,968
25.957441969859865,969
28.78588446520522,970
26.332622898498045,971
34.63977427867545,972
34.44756750184449,973
28.63836516503464,974
27.985081954500636,975
32.05697010168318,976
31.216169562265947,977
28.290826637224985,978
30.46402466540036,979
36.54954008830748,980
36.26406216563325,981
26.679605890893285,982
31.892336045264365,983
32.69579901282346,984
25.692952812821318,985
31.303278004642085,986
30.7220847775774,987
30.43065337040012,988
26.219254435496236,989
30.693615986232857,990
31.204446938843567,991
23.360644961909774,992
34.56137441633651,993
27.52747334747076,994
28.88519050517189,995
29.755330546074457,996
30.873928389848047,997
29.370512286910717,998
36.036587889585086,999
27.48387353101287,1000
32.12658344338641,1001
30.144162665140055,1002
26.40938800476878,1003
33.11989999776422,1004
28.33609902169538,1005
33.418832918404625,1006
27.78632656657918,1007
26.987086869962774,1008
32.23387932135984,1009
27.546175184133894,1010
26.015205337586455,1011
27.752048169113394,1012
27.23982153764811,1013
25.17261833638296,1014
38.47133128995763,1015
27.134245193770916,1016
33.970486653582235,1017
30.63910136778962,1018
34.72467478167507,1019
28.845987173196054,1020
32.43573543449912,1021
33.42346154233668,1022
38.35738058476148,1023
28.984519790930918,1024
30.89301104559842,1025
31.688919013108844,1026
35.20031250557046,1027
35.509798210295685,1028
36.66264709387534,1029
28.104999786946912,1030
28.664119954893103,1031
31.905701697598953,1032
28.692653405381247,1033
37.392272584847916,1034
33.460828234749044,1035
27.171080398537384,1036
34.633591147245724,1037
33.030099844916705,1038
28.242077949866335,1039
34.23739161735927,1040
26.68523998780419,1041
29.34667963492664,1042
27.441877199127283,1043
34.28420704512662,1044
27.104906821522697,1045
35.27096029656998,1046
20.94918320740225,1047
31.41213025148563,1048
35.12673832872586,1049
26.79838405325293,1050
32.86099792649373,1051
35.513823840563546,1052
29.333812769166933,1053
28.63823022626095,1054
33.62370313486527,1055
37.6901731213931,1056
32.10624760035974,1057
35.74309775501581,1058
27.1519514237568,1059
35.53448278506004,1060
32.09680436759735,1061
26.423623272741168,1062
32.45454112960029,1063
29.2911227125687,1064
26.620856366160446,1065
22.90640875789297,1066
25.869463936532732,1067
25.50848500068032,1068
28.549703153693667,1069
33.75080444934185,1070
35.63165147516474,1071
32.660097921548115,1072
27.467484610630535,1073
22.42566203083404,1074
34.50385590025695,1075
32.566552000610706,1076
33.693123393422965,1077
33.61986811751618,1078
32.11330319883988,1079
28.964113321401033,1080
33.39509065131759,1081
32.46088255936082,1082
31.40224817358147,1083
28.52492355261784,1084
30.913947199438425,1085
37.05606207888438,1086
27.72319083244027,1087
32.51384640493258,1088
38.498746748661915,1089
31.229319167216808,1090
28.38559747533617,1091
31.161736800736726,1092
27.00263570237428,1093
28.885096853908504,1094
31.312317862555876,1095
27.99762203502612,1096
33.06497235740602,1097
34.69541925734985,1098
33.097495182747096,1099
31.80597888546315,1100
30.238046396352495,1101
28.3940290139338,1102
31.846410964439578,1103
30.421669502607113,1104
29.700992856257688,1105
27.759457891632326,1106
32.140979450502186,1107
27.296709323116602,1108
26.03608638979033,1109
33.47287370596638,1110
29.484346992313235,1111
34.38559760548801,1112
27.90970476435021,1113
29.350742462120014,1114
30.07151166312943,1115
28.03207977539411,1116
33.81416608959014,1117
38.545292813177745,1118
32.05857817797298,1119
31.411654678009747,1120
27.20158788538904,1121
31.8500417927261,1122
26.95596886937101,1123
29.556655967482882,1124
32.10383010317936,1125
32.12090390851378,1126
29.340741809387374,1127
30.684843767803507,1128
26.325675717435004,1129
29.292857894595848,1130
30.898246499901646,1131
28.65266302327522,1132
30.3357793636837,1133
33.69080766173779,1134
27.417940986678786,1135
27.264711744691862,1136
29.262836527883273,1137
36.38314982342702,1138
30.095213578884056,1139
30.323130574811454,1140
35.60353964860796,1141
25.74419595160091,1142
28.72903003801914,1143
27.088074858210874,1144
23.36225796299282,1145
27.296457673938452,1146
36.13341525177023,1147
29.319747035391295,1148
32.521208163382994,1149
30.622432798275625,1150
27.03867513461836,1151
30.68039067841583,1152
40.84121996102169,1153
35.372274532210554,1154
37.09528678983544,1155
31.72053730105311,1156
23.15843683110226,1157
32.00805786511644,1158
25.378515316922062,1159
26.461883307338155,1160
26.18512400334176,1161
25.059482645997903,1162
32.12716510474391,1163
28.690310296787555,1164
27.570831678153944,1165
27.69171671274106,1166
32.34234470100297,1167
32.13031852601385,1168
31.68414358979616,1169
34.49674447014826,1170
25.012049757125485,1171
28.423744297408593,1172
36.98618286615407,1173
35.160086173190706,1174
23.987742892578154,1175
29.75295317839499,1176
24.62144845243363,1177
31.893373916854998,1178
28.49852649216409,1179
27.457278054447002,1180
29.54982412284474,1181
36.413659611951175,1182
30.527466842346183,1183
32.91493443175792,1184
34.87826034591208,1185
28.619229637473488,1186
27.007894676925922,1187
30.28194288249727,1188
29.764758257890062,1189
26.966771996949195,1190
28.16776712272366,1191
20.346635148121422,1192
37.78491665905122,1193
33.470762571253864,1194
33.816434215070544,1195
26.281425706100254,1196
29.877586026394862,1197
28.40332231873156,1198
37.98196452422218,1199
30.84766518348888,1200
29.910077024739426,1201
26.918346127307977,1202
26.87707679417163,1203
28.902805498248345,1204
28.80710686035871,1205
27.245210443279753,1206
23.638088193366706,1207
33.29032783548084,1208
28.31951283371764,1209
25.00431416839474,1210
38.20937898071786,1211
26.69995821443004,1212
28.8603442964033,1213
28.943388856960663,1214
24.96604856910641,1215
29.231086723731504,1216
32.2082903542108,1217
30.896227920776898,1218
26.161156768365505,1219
33.39689356442264,1220
31.76580141972317,1221
33.39457061724883,1222
27.603340866871456,1223
26.96228522642221,1224
27.818366027794273,1225
28.74912730442269,1226
33.05094445467545,1227
38.09016051500524,1228
30.135564768285835,1229
30.24048559866087,1230
31.78833169272179,1231
27.76333310325703,1232
27.926411135137656,1233
38.02135980086146,1234
35.51955209200301,1235
33.78103483311118,1236
24.886512966019886,1237
30.607743263266574,1238
25.11080109763185,1239
37.06233760308739,1240
31.556931373333683,1241
26.738303966564,1242
28.387876108002743,1243
27.85636185632089,1244
26.042054350218905,1245
30.912247310795763,1246
29.573230608320646,1247
32.700219618124535,1248
29.360389424261406,1249
34.69731999107054,1250
35.61937248670515,1251
25.78451445799721,1252
36.22869345138963,1253
34.39736849274609,1254
30.362443764722833,1255
29.459146331068247,1256
27.40585734880294,1257
29.779375691594524,1258
33.66493444460221,1259
30.1304270419548,1260
23.78599439762543,1261
30.019319635725594,1262
30.15738987483009,1263
28.719437505387663,1264
29.072029875923235,1265
27.182838302722953,1266
23.083913464211186,1267
30.750611707459235,1268
36.04148043765351,1269
29.19785839764678,1270
32.01408449332891,1271
30.17070696317175,1272
32.707988139766655,1273
30.17561557656265,1274
25.528791707841936,1275
26.285536191330948,1276
32.66008913047824,1277
32.41703886239627,1278
32.11582748247774,1279
24.059119831679023,1280
33.7867051555266,1281
29.768426285845077,1282
28.764237450918184,1283
26.42213634914563,1284
26.61321611072169,1285
30.283033896761456,1286
33.75397461966881,1287
29.965022615210472,1288
34.096342566678814,1289
27.087736619869904,1290
29.133582301139963,1291
23.718092808071475,1292
27.194733857197736,1293
25.460639619695307,1294
30.351395772040114,1295
36.68383293019683,1296
34.54488896011053,1297
28.387848060430358,1298
36.02397185674573,1299
30.754135375208985,1300
30.792234422200714,1301
29.42170784926399,1302
27.554202489035816,1303
31.2859778423163,1304
34.88134396928682,1305
32.413668688145265,1306
34.491726535218035,1307
25.009278429466622,1308
27.25714703325508,1309
30.784971280870685,1310
24.766595374913475,1311
31.656720952341356,1312
41.95399319236623,1313
32.11966713382689,1314
37.76457762572524,1315
34.80523322829938,1316
25.039604461771688,1317
30.89371672739696,1318
26.028486795162767,1319
29.9101348400372,1320
30.113149489139303,1321
31.60904375368009,1322
32.85219408137418,1323
33.41806674105217,1324
33.32220692772003,1325
34.66987177255212,1326
32.68580647709318,1327
34.32011312364263,1328
29.795731821743235,1329
32.26202286507028,1330
31.736873574051167,1331
32.36736762118165,1332
30.89303689468955,1333
34.71413517105351,1334
25.986353149295482,1335
32.54838185043621,1336
29.075773431863336,1337
32.98712730281851,1338
25.756801096863143,1339
32.31221344477264,1340
28.340781812685304,1341
25.571303062103617,1342
25.9881631658814,1343
29.484770356128703,1344
30.170483200915967,1345
28.740552386624795,1346
34.47734688171013,1347
33.161564749563695,1348
27.763828478908973,1349
27.54096056659227,1350
32.50835558204133,1351
32.13246456167487,1352
31.059138908772287,1353
25.934639508367706,1354
27.61021180411484,1355
29.566608671661267,1356
30.89372190933241,1357
32.780760204458936,1358
36.48500550285135,1359
29.298771246805423,1360
30.365872877876335,1361
